
B2473:  0.0%
B2474: ** 14.0%
B2475:  0.0%
B2476: ** 14.0%
B2477:  0.0%
B2478: ***** 28.0%
B2479:  0.0%
B2480: ** 14.0%
B2481: ** 14.0%
B2482: ** 14.0%
B2483:  0.0%
B2484: ** 14.0%
B2485: ** 14.0%
B2486: ** 14.0%
B2487:  0.0%
B2488:  0.0%
B2489:  0.0%
B2490: ***** 28.0%
B2491:  0.0%
B2492: ** 14.0%
B2493:  0.0%
B2494:  0.0%
B2495: ******************** 100.0%
B2496: ** 14.0%
B2497: ******** 42.0%
B2498:  0.0%
B2499: ** 14.0%
B2500: ***** 28.0%
B2501: ***** 28.0%
B2502: ** 14.0%
B2503: ** 14.0%
B2504: ** 14.0%
B2505: ************** 71.0%
B2506: ***** 28.0%
B2507: ** 14.0%
B2508: ** 14.0%
B2509: ** 14.0%
B2510: ******** 42.0%
B2511:  0.0%
B2512: ***** 28.0%
B2513: ******** 42.0%
B2514: ******** 42.0%
B2515: ***** 28.0%
B2516:  0.0%
B2517:  0.0%
B2518:  0.0%
B2519: ** 14.0%
B2520: ***** 28.0%
B2521: ***** 28.0%
B2522: ** 14.0%
B2523: ** 14.0%
B2524:  0.0%
B2525:  0.0%
B2526: ** 14.0%
B2527: ** 14.0%
B2528: ** 14.0%
B2529:  0.0%
B2530:  0.0%
B2531: ***** 28.0%
B2532: ** 14.0%
B2533: ***** 28.0%
B2534: ***** 28.0%
B2535: ** 14.0%
B2536: ***** 28.0%
B2537: ** 14.0%
B2538: ***** 28.0%
B2539: ***** 28.0%
B2540: ** 14.0%
B2541: ** 14.0%
B2542: ***** 28.0%
B2543:  0.0%
B2544: ** 14.0%
B2545: ***** 28.0%
B2546: ******** 42.0%
B2547: ******** 42.0%
B2548: ** 14.0%
B2549: ******** 42.0%
B2550: ** 14.0%
B2551: ** 14.0%
B2552: ** 14.0%
B2553: ***** 28.0%
B2554: ** 14.0%
B2555:  0.0%
B2556:  0.0%
B2557: ** 14.0%
B2558: ** 14.0%
B2559: ** 14.0%
B2560: ** 14.0%
B2561: ******** 42.0%
B2562: ******** 42.0%
B2563:  0.0%
B2564: ******** 42.0%
B2565: ** 14.0%
B2566:  0.0%
B2567: ***** 28.0%
B2568: ** 14.0%
B2569: ** 14.0%
B2570: ** 14.0%
B2571: ** 14.0%
B2572: ******** 42.0%
B2573:  0.0%
B2574: ***** 28.0%
B2575:  0.0%
B2576: ** 14.0%
B2577: ******** 42.0%
B2578:  0.0%
B2579: ** 14.0%
B2580: ** 14.0%
B2581: ** 14.0%
B2582: ** 14.0%
B2583: ** 14.0%
B2584: ***** 28.0%
B2585:  0.0%
B2586: ** 14.0%
B2587:  0.0%
B2588:  0.0%
B2589: ** 14.0%
B2590:  0.0%
B2591:  0.0%
B2592: ** 14.0%
B2593:  0.0%
B2594:  0.0%
B2595:  0.0%
B2596: ******** 42.0%
B2597: ** 14.0%
B2598:  0.0%
B2599: ** 14.0%
B2600: ***** 28.0%
B2601:  0.0%
B2602: ***** 28.0%
B2603: ******** 42.0%
B2604: ***** 28.0%
B2605:  0.0%
B2606:  0.0%
B2607: ** 14.0%
B2608: ** 14.0%
B2609: ** 14.0%
B2610: ******** 42.0%
B2611: ** 14.0%
B2612: ******** 42.0%
B2613:  0.0%
B2614: ** 14.0%
B2615: ** 14.0%
B2616:  0.0%
B2617:  0.0%
B2618:  0.0%
B2619: ***** 28.0%
B2620: ******** 42.0%
B2621: ** 14.0%
B2622: ******** 42.0%
B2623:  0.0%
B2624: ** 14.0%
B2625:  0.0%
B2626: ***** 28.0%
B2627: ***** 28.0%
B2628: ** 14.0%
B2629: ***** 28.0%
B2630: ** 14.0%
B2631:  0.0%
B2632: ** 14.0%
B2633: ***** 28.0%
B2634: ** 14.0%
B2635: ** 14.0%
B2636: ***** 28.0%
B2637: ***** 28.0%
B2638: ** 14.0%
B2639:  0.0%
B2640: ** 14.0%
B2641: ** 14.0%
B2642: ******** 42.0%
B2643: ** 14.0%
B2644:  0.0%
B2645:  0.0%
B2646:  0.0%
B2647:  0.0%
B2648: ***** 28.0%
B2649: ** 14.0%
B2650:  0.0%
B2651:  0.0%
B2652:  0.0%
B2653:  0.0%
B2654: ** 14.0%
B2655: ** 14.0%
B2656: ** 14.0%
B2657: ***** 28.0%
B2658: ** 14.0%
B2659: ***** 28.0%
B2660:  0.0%
B2661: ******** 42.0%
B2662: ***** 28.0%
B2663: ***** 28.0%
B2664: ** 14.0%
B2665: ***** 28.0%
B2666: ** 14.0%
B2667: ***** 28.0%
B2668:  0.0%
B2669: ** 14.0%
B2670:  0.0%
B2671: ***** 28.0%
B2672: ***** 28.0%
B2673:  0.0%
B2674:  0.0%
B2675: ** 14.0%
B2676: ***** 28.0%
B2677: ** 14.0%
B2678:  0.0%
B2679: ** 14.0%
B2680: ** 14.0%
B2681: ** 14.0%
B2682: ** 14.0%
B2683: ***** 28.0%
B2684: ** 14.0%
B2685:  0.0%
B2686: ***** 28.0%
B2687: ******** 42.0%
B2688:  0.0%
B2689: ** 14.0%
B2690:  0.0%
B2691:  0.0%
B2692:  0.0%
B2693:  0.0%
B2694:  0.0%
B2695: ******** 42.0%
B2696: ** 14.0%
B2697: ***** 28.0%
B2698:  0.0%
B2699: *********** 57.0%
B2700: ***** 28.0%
B2701: ** 14.0%
B2702:  0.0%
B2703: ** 14.0%
B2704: ** 14.0%
B2705:  0.0%
B2706:  0.0%
B2707: ***** 28.0%
B2708: ******** 42.0%
B2709:  0.0%
B2710:  0.0%
B2711: ** 14.0%
B2712: ******** 42.0%
B2713: ***** 28.0%
B2714: ***** 28.0%
B2715:  0.0%
B2716:  0.0%
B2717: ***** 28.0%
B2718:  0.0%
B2719: ******** 42.0%
B2720: ******** 42.0%
B2721: ** 14.0%
B2722:  0.0%
B2723: ** 14.0%
B2724:  0.0%
B2725:  0.0%
B2726: ******** 42.0%
B2727:  0.0%
B2728: ************** 71.0%
B2729: ** 14.0%
B2730: ***** 28.0%
B2731:  0.0%
B2732: ** 14.0%
B2733:  0.0%
B2734: ***** 28.0%
B2735:  0.0%
B2736:  0.0%
B2737:  0.0%
B2738: ***** 28.0%
B2739:  0.0%
B2740: ** 14.0%
B2741: ***** 28.0%
B2742: ** 14.0%
B2743: ******** 42.0%
B2744: ** 14.0%
B2745:  0.0%
B2746: ******** 42.0%
B2747: ** 14.0%
B2748: ******** 42.0%
B2749:  0.0%
B2750:  0.0%
B2751:  0.0%
B2752: ** 14.0%
B2753:  0.0%
B2754: ***** 28.0%
B2755: ** 14.0%
B2756:  0.0%
B2757: ***** 28.0%
B2758: ******** 42.0%
B2759:  0.0%
B2760:  0.0%
B2761: ***** 28.0%
B2762: ******** 42.0%
B2763: ** 14.0%
B2764:  0.0%
B2765: ** 14.0%
B2766:  0.0%
B2767: ******** 42.0%
B2768: ***** 28.0%
B2769: ***** 28.0%
B2770: ***** 28.0%
B2771:  0.0%
B2772:  0.0%
B2773:  0.0%
B2774: ***** 28.0%
B2775: ** 14.0%
B2776: ***** 28.0%
B2777: ***** 28.0%
B2778:  0.0%
B2779: ******** 42.0%
B2780:  0.0%
B2781: ***** 28.0%
B2782: ******** 42.0%
B2783: ***** 28.0%
B2784:  0.0%
B2785: ** 14.0%
B2786: ******** 42.0%
B2787:  0.0%
B2788:  0.0%
B2789: ***** 28.0%
B2790: ******** 42.0%
B2791: ** 14.0%
B2792: ** 14.0%
B2793: ******** 42.0%
B2794: ***** 28.0%
B2795: ***** 28.0%
B2796: ***** 28.0%
B2797:  0.0%
B2798:  0.0%
B2799: ***** 28.0%
B2800: ** 14.0%
B2801: ** 14.0%
B2802:  0.0%
B2803: ** 14.0%
B2804: ** 14.0%
B2805: ******** 42.0%
B2806: ***** 28.0%
B2807: ***** 28.0%
B2808:  0.0%
B2809: ***** 28.0%
B2810:  0.0%
B2811:  0.0%
B2812: ** 14.0%
B2813: ** 14.0%
B2814:  0.0%
B2815: ******** 42.0%
B2816: ***** 28.0%
B2817: ** 14.0%
B2818: ** 14.0%
B2819: ** 14.0%
B2820: ** 14.0%
B2821: ** 14.0%
B2822: ** 14.0%
B2823:  0.0%
B2824: ******** 42.0%
B2825:  0.0%
B2826: ***** 28.0%
B2827: ***** 28.0%
B2828:  0.0%
B2829: ******** 42.0%
B2830: ** 14.0%
B2831:  0.0%
B2832: ******** 42.0%
B2833: ***** 28.0%
B2834:  0.0%
B2835: ***** 28.0%
B2836: ******** 42.0%
B2837: ** 14.0%
B2838: ***** 28.0%
B2839: ***** 28.0%
B2840: ** 14.0%
B2841: ** 14.0%
B2842: ** 14.0%
B2843:  0.0%
B2844: ** 14.0%
B2845: ** 14.0%
B2846: *********** 57.0%
B2847: ** 14.0%
B2848: ** 14.0%
B2849: ** 14.0%
B2850:  0.0%
B2851:  0.0%
B2852: ***** 28.0%
B2853: ** 14.0%
B2854:  0.0%
B2855: ******** 42.0%
B2856: ** 14.0%
B2857: ** 14.0%
B2858:  0.0%
B2859:  0.0%
B2860:  0.0%
B2861: ***** 28.0%
B2862:  0.0%
B2863: ***** 28.0%
B2864: ** 14.0%
B2865: ** 14.0%
B2866: ** 14.0%
B2867: ** 14.0%
B2868: ***** 28.0%
B2869:  0.0%
B2870:  0.0%
B2871:  0.0%
B2872:  0.0%
B2873: ** 14.0%
B2874:  0.0%
B2875: ***** 28.0%
B2876: ***** 28.0%
B2877:  0.0%
B2878: ******** 42.0%
B2879:  0.0%
B2880:  0.0%
B2881: *********** 57.0%
B2882: ** 14.0%
B2883:  0.0%
B2884: ******** 42.0%
B2885: ** 14.0%
B2886:  0.0%
B2887: ***** 28.0%
B2888: ** 14.0%
B2889: ** 14.0%
B2890: ** 14.0%
B2891: ** 14.0%
B2892: ** 14.0%
B2893: ** 14.0%
B2894: ***** 28.0%
B2895:  0.0%
B2896:  0.0%
B2897: ** 14.0%
B2898: ******** 42.0%
B2899: ** 14.0%
B2900: ***** 28.0%
B2901: ** 14.0%
B2902: ** 14.0%
B2903: ***** 28.0%
B2904:  0.0%
B2905: ** 14.0%
B2906: ** 14.0%
B2907:  0.0%
B2908:  0.0%
B2909: ***** 28.0%
B2910:  0.0%
B2911: ******** 42.0%
B2912: ***** 28.0%
B2913:  0.0%
B2914: ************** 71.0%
B2915: ** 14.0%
B2916: ** 14.0%
B2917: ** 14.0%
B2918: ** 14.0%
B2919: ** 14.0%
B2920: *********** 57.0%
B2921: ** 14.0%
B2922:  0.0%
B2923: ** 14.0%
B2924: ******** 42.0%
B2925: ******** 42.0%
B2926:  0.0%
B2927: ***** 28.0%
B2928:  0.0%
B2929: ** 14.0%
B2930: ***** 28.0%
B2931: ** 14.0%
B2932: ***** 28.0%
B2933: ***** 28.0%
B2934:  0.0%
B2935: ***** 28.0%
B2936: ** 14.0%
B2937: ** 14.0%
B2938: ******** 42.0%
B2939:  0.0%
B2940: ***** 28.0%
B2941: ** 14.0%
B2942: ** 14.0%
B2943: ** 14.0%
B2944: ***** 28.0%
B2945:  0.0%
B2946: ***** 28.0%
B2947: ***** 28.0%
B2948:  0.0%
B2949:  0.0%
B2950: ***** 28.0%
B2951: ** 14.0%
B2952: ***** 28.0%
B2953: ***** 28.0%
B2954: ** 14.0%
B2955:  0.0%
B2956:  0.0%
B2957: ** 14.0%
B2958:  0.0%
B2959: ** 14.0%
B2960: ** 14.0%
B2961:  0.0%
B2962: ************** 71.0%
B2963: ** 14.0%
B2964: ** 14.0%
B2965: ** 14.0%
B2966: ** 14.0%
B2967:  0.0%
B2968: ***** 28.0%
B2969: ** 14.0%
B2970:  0.0%
B2971: *********** 57.0%
B2972: ** 14.0%
B2973:  0.0%
B2974: ** 14.0%
B2975: ** 14.0%
B2976: ** 14.0%
B2977: ***** 28.0%
B2978: ** 14.0%
B2979: ** 14.0%
B2980: ** 14.0%
B2981: ******** 42.0%
B2982: ** 14.0%
B2983:  0.0%
B2984: ** 14.0%
B2985: ***** 28.0%
B2986:  0.0%
B2987:  0.0%
B2988:  0.0%
B2989: ** 14.0%
B2990: ***** 28.0%
B2991:  0.0%
B2992:  0.0%
B2993: ** 14.0%
B2994: ******** 42.0%
B2995: ** 14.0%
B2996: ******** 42.0%
B2997: ** 14.0%
B2998: ** 14.0%
B2999:  0.0%
B3000: ***** 28.0%
B3001: ******** 42.0%
B3002:  0.0%
B3003: ** 14.0%
B3004:  0.0%
B3005:  0.0%
B3006: ** 14.0%
B3007: ** 14.0%
B3008:  0.0%
B3009:  0.0%
B3010: ** 14.0%
B3011: ** 14.0%
B3012: ***** 28.0%
B3013: ******** 42.0%
B3014: ******** 42.0%
B3015: ** 14.0%
B3016: ** 14.0%
B3017:  0.0%
B3018:  0.0%
B3019:  0.0%
B3020:  0.0%
B3021: ** 14.0%
B3022: ** 14.0%
B3023: ******** 42.0%
B3024: ** 14.0%
B3025: ******** 42.0%
B3026: ** 14.0%
B3027: ** 14.0%
B3028: ** 14.0%
B3029: ** 14.0%
B3030:  0.0%
B3031: ***** 28.0%
B3032: ** 14.0%
B3033: ******** 42.0%
B3034: ** 14.0%
B3035: ** 14.0%
B3036: ***** 28.0%
B3037:  0.0%
B3038: ** 14.0%
B3039: ** 14.0%
B3040: ** 14.0%
B3041: ******** 42.0%
B3042: ******** 42.0%
B3043: ***** 28.0%
B3044:  0.0%
B3045: ** 14.0%
B3046: ** 14.0%
B3047:  0.0%
B3048: ******** 42.0%
B3049: ***** 28.0%
B3050: ******** 42.0%
B3051: ******** 42.0%
B3052:  0.0%
B3053: ** 14.0%
B3054: ** 14.0%
B3055:  0.0%
B3056: ** 14.0%
B3057: ** 14.0%
B3058: ** 14.0%
B3059:  0.0%
B3060: ** 14.0%
B3061:  0.0%
B3062: ** 14.0%
B3063: ***** 28.0%
B3064:  0.0%
B3065: ***** 28.0%
B3066: ***** 28.0%
B3067: ***** 28.0%
B3068: ***** 28.0%
B3069:  0.0%
B3070: ******** 42.0%
B3071:  0.0%
B3072:  0.0%
B3073:  0.0%
B3074: ******** 42.0%
B3075: ***** 28.0%
B3076: ******** 42.0%
B3077:  0.0%
B3078: *********** 57.0%
B3079:  0.0%
B3080:  0.0%
B3081: *********** 57.0%
B3082: ***** 28.0%
B3083: ***** 28.0%
B3084:  0.0%
B3085: ***** 28.0%
B3086: ***** 28.0%
B3087: *********** 57.0%
B3088:  0.0%
B3089: ** 14.0%
B3090: ***** 28.0%
B3091: ** 14.0%
B3092: ** 14.0%
B3093: ** 14.0%
B3094: ***** 28.0%
B3095:  0.0%
B3096: ** 14.0%
B3097: ***** 28.0%
B3098: ** 14.0%
B3099: ***** 28.0%
B3100: ** 14.0%
B3101:  0.0%
B3102: ** 14.0%
B3103:  0.0%
B3104: ***** 28.0%
B3105: ** 14.0%
B3106: ***** 28.0%
B3107:  0.0%
B3108:  0.0%
B3109: ** 14.0%
B3110:  0.0%
B3111: ******** 42.0%
B3112: ** 14.0%
B3113:  0.0%
B3114: ** 14.0%
B3115: ***** 28.0%
B3116: ** 14.0%
B3117: ** 14.0%
B3118: ***** 28.0%
B3119:  0.0%
B3120:  0.0%
B3121: ** 14.0%
B3122: ***** 28.0%
B3123: ******** 42.0%
B3124: ** 14.0%
B3125: ** 14.0%
B3126: ** 14.0%
B3127:  0.0%
B3128: ** 14.0%
B3129: ***** 28.0%
B3130: ** 14.0%
B3131: ***** 28.0%
B3132: ***** 28.0%
B3133: ******** 42.0%
B3134: *********** 57.0%
B3135: ** 14.0%
B3136:  0.0%
B3137: ***** 28.0%
B3138: ** 14.0%
B3139: ***** 28.0%
B3140: ** 14.0%
B3141: ** 14.0%
B3142: ** 14.0%
B3143: ** 14.0%
B3144: ** 14.0%
B3145: ** 14.0%
B3146:  0.0%
B3147: *********** 57.0%
B3148:  0.0%
B3149: ***** 28.0%
B3150: ** 14.0%
B3151: ** 14.0%
B3152: ** 14.0%
B3153: ***** 28.0%
B3154: ** 14.0%
B3155: ** 14.0%
B3156: ** 14.0%
B3157:  0.0%
B3158:  0.0%
B3159: ** 14.0%
B3160: ** 14.0%
B3161: ***** 28.0%
B3162:  0.0%
B3163:  0.0%
B3164: ** 14.0%
B3165: ** 14.0%
B3166: ** 14.0%
B3167: ******** 42.0%
B3168:  0.0%
B3169:  0.0%
B3170:  0.0%
B3171: ** 14.0%
B3172: ** 14.0%
B3173: ******** 42.0%
B3174: ************** 71.0%
B3175: ** 14.0%
B3176: ***** 28.0%
B3177:  0.0%
B3178: ******** 42.0%
B3179: ***** 28.0%
B3180: ******** 42.0%
B3181:  0.0%
B3182:  0.0%
B3183: ******** 42.0%
B3184:  0.0%
B3185:  0.0%
B3186: *********** 57.0%
B3187:  0.0%
B3188: ***************** 85.0%
B3189: ** 14.0%
B3190: *********** 57.0%
B3191:  0.0%
B3192: ***** 28.0%
B3193:  0.0%
B3194:  0.0%
B3195: ** 14.0%
B3196: ***** 28.0%
B3197: ***** 28.0%
B3198: ******** 42.0%
B3199: ** 14.0%
B3200: ** 14.0%
B3201: ** 14.0%
B3202: ** 14.0%
B3203:  0.0%
B3204: ** 14.0%
B3205: ** 14.0%
B3206: ***** 28.0%
B3207: ** 14.0%
B3208:  0.0%
B3209:  0.0%
B3210: ** 14.0%
B3211:  0.0%
B3212:  0.0%
B3213: ** 14.0%
B3214:  0.0%
B3215:  0.0%
B3216: ***** 28.0%
B3217:  0.0%
B3218: ***** 28.0%
B3219: ***** 28.0%
B3220:  0.0%
B3221: ** 14.0%
B3222: ***** 28.0%
B3223: ** 14.0%
B3224: ***** 28.0%
B3225: ** 14.0%
B3226: *********** 57.0%
B3227:  0.0%
B3228:  0.0%
B3229: ** 14.0%
B3230: ** 14.0%
B3231: ** 14.0%
B3232:  0.0%
B3233:  0.0%
B3234: ***** 28.0%
B3235: ** 14.0%
B3236: ***** 28.0%
B3237: ** 14.0%
B3238:  0.0%
B3239: ** 14.0%
B3240:  0.0%
B3241:  0.0%
B3242:  0.0%
B3243: ** 14.0%
B3244: ** 14.0%
B3245: ** 14.0%
B3246: ** 14.0%
B3247: ** 14.0%
B3248:  0.0%
B3249: ***** 28.0%
B3250:  0.0%
B3251: ** 14.0%
B3252: ** 14.0%
B3253: ** 14.0%
B3254: ***** 28.0%
B3255:  0.0%
B3256: ** 14.0%
B3257:  0.0%
B3258: ***** 28.0%
B3259: ** 14.0%
B3260:  0.0%
B3261: ** 14.0%
B3262: ***** 28.0%
B3263:  0.0%
B3264: ** 14.0%
B3265:  0.0%
B3266: ** 14.0%
B3267: ***** 28.0%
B3268: ** 14.0%
B3269: *********** 57.0%
B3270: ** 14.0%
B3271: ** 14.0%
B3272:  0.0%
B3273: ** 14.0%
B3274: ***** 28.0%
B3275:  0.0%
B3276: ******** 42.0%
B3277:  0.0%
B3278: ** 14.0%
B3279: ** 14.0%
B3280: ***** 28.0%
B3281: ***** 28.0%
B3282: ******** 42.0%
B3283: ** 14.0%
B3284:  0.0%
B3285: ******** 42.0%
B3286: ** 14.0%
B3287: ** 14.0%
B3288:  0.0%
B3289:  0.0%
B3290: ** 14.0%
B3291: ******** 42.0%
B3292: ** 14.0%
B3293: ***** 28.0%
B3294: ***** 28.0%
B3295:  0.0%
B3296: *********** 57.0%
B3297: ** 14.0%
B3298: ***** 28.0%
B3299: ** 14.0%
B3300: ** 14.0%
B3301: ***** 28.0%
B3302: ** 14.0%
B3303: ***** 28.0%
B3304:  0.0%
B3305:  0.0%
B3306: ** 14.0%
B3307:  0.0%
B3308: ** 14.0%
B3309:  0.0%
B3310: ***** 28.0%
B3311: ** 14.0%
B3312:  0.0%
B3313:  0.0%
B3314:  0.0%
B3315: ***** 28.0%
B3316:  0.0%
B3317:  0.0%
B3318: ** 14.0%
B3319: ******** 42.0%
B3320: ** 14.0%
B3321: ** 14.0%
B3322: ***** 28.0%
B3323: ** 14.0%
B3324: ** 14.0%
B3325: ***** 28.0%
B3326:  0.0%
B3327:  0.0%
B3328: ** 14.0%
B3329:  0.0%
B3330: ** 14.0%
B3331:  0.0%
B3332:  0.0%
B3333: ** 14.0%
B3334: ***** 28.0%
B3335: ** 14.0%
B3336: ** 14.0%
B3337: ** 14.0%
B3338:  0.0%
B3339:  0.0%
B3340: ** 14.0%
B3341: ** 14.0%
B3342:  0.0%
B3343:  0.0%
B3344:  0.0%
B3345: ***** 28.0%
B3346: ** 14.0%
B3347: *********** 57.0%
B3348: ** 14.0%
B3349: ***** 28.0%
B3350:  0.0%
B3351: ** 14.0%
B3352: ** 14.0%
B3353: ************** 71.0%
B3354: ** 14.0%
B3355: ***** 28.0%
B3356:  0.0%
B3357: ******** 42.0%
B3358: ******** 42.0%
B3359: ******** 42.0%
B3360:  0.0%
B3361: ** 14.0%
B3362: ** 14.0%
B3363: ***** 28.0%
B3364: ** 14.0%
B3365: ******** 42.0%
B3366: ** 14.0%
B3367:  0.0%
B3368:  0.0%
B3369: ** 14.0%
B3370: ** 14.0%
B3371:  0.0%
B3372:  0.0%
B3373: ** 14.0%
B3374: ** 14.0%
B3375:  0.0%
B3376: ** 14.0%
B3377:  0.0%
B3378:  0.0%
B3379:  0.0%
B3380: ***** 28.0%
B3381: ** 14.0%
B3382: ******** 42.0%
B3383: ***** 28.0%
B3384:  0.0%
B3385: ** 14.0%
B3386: ***** 28.0%
B3387: ***** 28.0%
B3388:  0.0%
B3389: ** 14.0%
B3390: ***** 28.0%
B3391:  0.0%
B3392: ** 14.0%
B3393: ***** 28.0%
B3394: ** 14.0%
B3395: ******** 42.0%
B3396:  0.0%
B3397: ** 14.0%
B3398:  0.0%
B3399: ***** 28.0%
B3400: ***** 28.0%
B3401: *********** 57.0%
B3402: ***** 28.0%
B3403: ***** 28.0%
B3404:  0.0%
B3405:  0.0%
B3406: ** 14.0%
B3407: ** 14.0%
B3408: ************** 71.0%
B3409:  0.0%
B3410: ** 14.0%
B3411: ******** 42.0%
B3412:  0.0%
B3413: ******** 42.0%
B3414: ** 14.0%
B3415: ***** 28.0%
B3416: ******** 42.0%
B3417:  0.0%
B3418: ***** 28.0%
B3419: ************** 71.0%
B3420:  0.0%
B3421: ***** 28.0%
B3422: ** 14.0%
B3423: ** 14.0%
B3424:  0.0%
B3425:  0.0%
B3426: ** 14.0%
B3427:  0.0%
B3428: ******** 42.0%
B3429: ******** 42.0%
B3430: ** 14.0%
B3431:  0.0%
B3432:  0.0%
B3433: ***** 28.0%
B3434: ***** 28.0%
B3435:  0.0%
B3436: ***** 28.0%
B3437: ***** 28.0%
B3438:  0.0%
B3439: *********** 57.0%
B3440: ** 14.0%
B3441: ******** 42.0%
B3442:  0.0%
B3443:  0.0%
B3444: ** 14.0%
B3445:  0.0%
B3446: ***** 28.0%
B3447: ** 14.0%
B3448: ** 14.0%
B3449: ***** 28.0%
B3450:  0.0%
B3451: ** 14.0%
B3452: ** 14.0%
B3453: ** 14.0%
B3454: ** 14.0%
B3455:  0.0%
B3456: *********** 57.0%
B3457: ** 14.0%
B3458: ** 14.0%
B3459: ***** 28.0%
B3460: ** 14.0%
B3461: ******** 42.0%
B3462:  0.0%
B3463: ** 14.0%
B3464: ** 14.0%
B3465: ** 14.0%
B3466:  0.0%
B3467: ***** 28.0%
B3468: ** 14.0%
B3469: ***** 28.0%
B3470: ***** 28.0%
B3471: *********** 57.0%
B3472: *********** 57.0%
B3473:  0.0%
B3474: ***** 28.0%
B3475: ** 14.0%
B3476: ** 14.0%
B3477: ***** 28.0%
B3478: ***** 28.0%
B3479: ** 14.0%
B3480: ***** 28.0%
B3481: ***** 28.0%
B3482: ** 14.0%
B3483: ** 14.0%
B3484: ** 14.0%
B3485:  0.0%
B3486: ** 14.0%
B3487:  0.0%
B3488: ** 14.0%
B3489:  0.0%
B3490:  0.0%
B3491: ** 14.0%
B3492: ** 14.0%
B3493: ***** 28.0%
B3494: ***** 28.0%
B3495: ** 14.0%
B3496:  0.0%
B3497:  0.0%
B3498:  0.0%
B3499: ** 14.0%
B3500:  0.0%
B3501: ***** 28.0%
B3502: ** 14.0%
B3503:  0.0%
B3504: ** 14.0%
B3505: ***** 28.0%
B3506: ***** 28.0%
B3507: ***** 28.0%
B3508:  0.0%
B3509: ** 14.0%
B3510:  0.0%
B3511: ******** 42.0%
B3512: ** 14.0%
B3513: ** 14.0%
B3514: ** 14.0%
B3515: ** 14.0%
B3516: ** 14.0%
B3517: ***** 28.0%
B3518:  0.0%
B3519: ** 14.0%
B3520: ** 14.0%
B3521: ** 14.0%
B3522: ** 14.0%
B3523: ***** 28.0%
B3524: ***** 28.0%
B3525: ** 14.0%
B3526: ***** 28.0%
B3527:  0.0%
B3528: ***** 28.0%
B3529: ** 14.0%
B3530:  0.0%
B3531: ** 14.0%
B3532: ******** 42.0%
B3533: ** 14.0%
B3534: ******** 42.0%
B3535: ** 14.0%
B3536: ** 14.0%
B3537: ***** 28.0%
B3538: ***** 28.0%
B3539: ** 14.0%
B3540: ***** 28.0%
B3541:  0.0%
B3542: ** 14.0%
B3543:  0.0%
B3544:  0.0%
B3545: ** 14.0%
B3546:  0.0%
B3547:  0.0%
B3548: ***** 28.0%
B3549: ** 14.0%
B3550: ** 14.0%
B3551: ******** 42.0%
B3552: ***** 28.0%
B3553: ** 14.0%
B3554:  0.0%
B3555:  0.0%
B3556: ** 14.0%
B3557: ***** 28.0%
B3558: ** 14.0%
B3559: ** 14.0%
B3560: ** 14.0%
B3561:  0.0%
B3562: ***** 28.0%
B3563:  0.0%
B3564: ** 14.0%
B3565: ***** 28.0%
B3566:  0.0%
B3567: ** 14.0%
B3568: ***** 28.0%
B3569: ******** 42.0%
B3570: ***** 28.0%
B3571: ***** 28.0%
B3572: ** 14.0%
B3573:  0.0%
B3574: ***** 28.0%
B3575:  0.0%
B3576: ******** 42.0%
B3577: ** 14.0%
B3578:  0.0%
B3579: ** 14.0%
B3580: ***** 28.0%
B3581:  0.0%
B3582: ***** 28.0%
B3583: ** 14.0%
B3584: ***** 28.0%
B3585:  0.0%
B3586: ** 14.0%
B3587:  0.0%
B3588: ** 14.0%
B3589: ** 14.0%
B3590:  0.0%
B3591: ***** 28.0%
B3592: ** 14.0%
B3593: ** 14.0%
B3594: ***** 28.0%
B3595: ** 14.0%
B3596:  0.0%
B3597:  0.0%
B3598: ** 14.0%
B3599:  0.0%
B3600: ******** 42.0%
B3601: ** 14.0%
B3602:  0.0%
B3603: ***** 28.0%
B3604: ** 14.0%
B3605:  0.0%
B3606: ***** 28.0%
B3607: ** 14.0%
B3608:  0.0%
B3609: ***** 28.0%
B3610:  0.0%
B3611: ** 14.0%
B3612:  0.0%
B3613: ***** 28.0%
B3614:  0.0%
B3615:  0.0%
B3616: ** 14.0%
B3617: ***** 28.0%
B3618: ***** 28.0%
B3619: ** 14.0%
B3620: ** 14.0%
B3621: ***** 28.0%
B3622: ** 14.0%
B3623:  0.0%
B3624:  0.0%
B3625: ***** 28.0%
B3626:  0.0%
B3627: ***** 28.0%
B3628: ***** 28.0%
B3629:  0.0%
B3630: ** 14.0%
B3631: ******** 42.0%
B3632: ***** 28.0%
B3633: ** 14.0%
B3634: ** 14.0%
B3635:  0.0%
B3636:  0.0%
B3637:  0.0%
B3638: ** 14.0%
B3639: ** 14.0%
B3640: ***** 28.0%
B3641: ******** 42.0%
B3642:  0.0%
B3643: ******** 42.0%
B3644:  0.0%
B3645: ** 14.0%
B3646:  0.0%
B3647: ***** 28.0%
B3648: ******** 42.0%
B3649: ** 14.0%
B3650: ** 14.0%
B3651:  0.0%
B3652:  0.0%
B3653:  0.0%
B3654: ***** 28.0%
B3655:  0.0%
B3656: ** 14.0%
B3657:  0.0%
B3658:  0.0%
B3659:  0.0%
B3660: ** 14.0%
B3661: ***** 28.0%
B3662: ** 14.0%
B3663: ***** 28.0%
B3664: ** 14.0%
B3665: ** 14.0%
B3666:  0.0%
B3667: ** 14.0%
